names,dates,latitude,longitude,categorical,quant1,quant2,quant3
b'Vertice',1481285017.37,13.4743299844,-2.18061853006,Category03,0.124142418907,10.3340421918,5798.17616078
b'Jessena',1480477296.0,59.9568974981,150.763395513,Category01,1.07515125658,-17.1828029998,1269.25789175
b'Thom',1451637709.6,13.6730203396,-45.1622095784,Category01,1.10006802749,-0.320460354525,1897.83299009
b'Chavela',1466815588.42,48.3122117032,-159.823223651,Category00,3.02321442863,19.3252111289,4892.96436437
b'Grandon',1469450871.49,-78.3148715126,48.3552782954,Category09,0.656659299375,-9.59257551793,8595.98431939
b'Shakyla',1473871162.36,35.4081186823,-164.132776987,Category02,1.62577436954,26.0429307912,2252.50422414
b'Zyannah',1463618705.59,42.8836368609,-32.171730773,Category00,1.62889524401,8.30402712089,4132.47179484
b'Aneesh',1461444183.69,-49.515935788,38.4570625815,Category01,3.22255515894,5.28656989214,3158.24795109
b'Habiba',1461060545.79,7.7635127808,-106.899877792,Category02,1.60963211076,-7.23758073997,2411.44896183
b'Kyten',1476532578.36,-79.3583277814,-108.1754527,Category08,2.25990302351,-19.7732660513,8735.9245837
b'Shaniel',1452763788.22,-19.5037870514,119.078810521,Category09,0.564801597718,-17.3212356671,6446.46540762
b'Keystal',1476054555.19,1.49162444577,103.846898514,Category04,3.14484721882,-10.8462556423,6845.64828269
b'Jashayla',1467015664.62,76.1328615698,47.9136849888,Category01,0.0523037522257,15.8512255406,539.893884501
b'Romain',1474389737.89,79.825201501,-139.721882233,Category08,0.551699774912,-2.56373948778,8004.71546763
b'Jimella',1468229284.13,-69.4983707509,89.4473857646,Category01,2.13466096214,-28.9140933544,1463.39968768
b'Trinae',1457040570.79,44.2218725074,-3.34901170314,Category06,1.13215734366,-2.32875492063,1921.40856914
b'Jiavanna',1475576372.16,-54.4726680631,92.9166116385,Category06,2.98378373392,-10.47147179,3742.80508926
b'Berj',1471020965.78,77.7797799953,155.927772451,Category04,1.53920011721,-20.1948579116,6995.09574074
b'Jazzelle',1469527497.91,-26.6492102955,83.3191105117,Category01,1.38641408702,-19.6562216076,5083.0937051
b'Kevork',1471406718.27,-57.9260909434,67.5155997253,Category01,1.33615442096,10.5312221909,3580.1505504
b'Maissa',1466302915.81,52.8614396686,136.130024113,Category08,1.82714940893,2.8206123367,669.421676034
b'Abhi',1472129241.76,11.3907370869,43.6765871734,Category09,0.788419189158,2.11560215814,891.882491319
b'Saad',1476517616.24,-28.3149658273,-87.3000067625,Category08,0.486306073157,11.7167950701,2352.06996336
b'Chrystiana',1477609097.73,-63.63328536,-82.2363724171,Category02,1.69725356281,-9.07740039046,3623.06248978
b'Kendarius',1467111567.12,68.4267589337,-160.97474954,Category09,0.849827790118,-0.0579030870311,5538.35193946
b'Aayansh',1480146868.3,-28.9756613786,78.6399163928,Category09,0.0447647349806,-29.8086885704,115.926092876
b'Jackline',1454285415.91,60.2758080082,-38.0821525315,Category04,2.99532273,1.32787100232,9005.41598161
b'Shareka',1460784581.63,71.8622591505,-59.0823802726,Category01,0.554157175016,4.88311645254,2257.46057117
b'Mcadoo',1473713501.28,-41.8773732954,-3.10893152492,Category02,1.98710581443,20.000272698,7077.59871601
b'Ericson',1477590352.86,60.7300139388,161.117189709,Category04,1.54786935362,-4.29357853807,5290.4469088
b'Ziane',1473488862.21,77.4257444313,128.665264629,Category01,3.44720752182,7.95216983707,3976.85288081
b'Kedisha',1454068123.0,-22.9803413425,126.288282614,Category06,3.21823175844,-7.53636317381,2619.09692944
b'Seng',1480155890.2,85.6481011756,128.776683485,Category04,2.4832781832,10.1179214371,7445.5758303
b'Jenett',1461689522.68,43.6672345972,-17.9559889506,Category08,1.07886366602,-4.37388389871,169.221182645
b'Hridya',1481610563.25,77.3450987418,-137.766470067,Category09,3.23882519418,28.8704642331,9553.75645171
b'Shalen',1482956110.91,12.5854122865,162.883682018,Category02,3.43754201824,-28.7113208307,1806.21022181
b'Keriana',1474303566.78,-53.1608066193,-108.308642013,Category02,0.763402727237,-3.56758641253,1544.38319956
b'Kerrah',1476876545.45,39.9194541248,75.0253932884,Category03,0.107432177743,13.148223007,4025.2534037
b'Maudelle',1472057225.66,49.9572693399,-101.997579084,Category05,0.277989372355,6.65658891709,5644.05746126
b'Ody',1477039708.19,-29.3053371463,-149.173884868,Category00,1.12332244611,-10.6580988332,3466.33941112
b'Syliva',1463029540.54,7.19079754431,176.683171913,Category03,0.318217683467,-25.9991337788,4620.90367252
b'Feliciti',1462805225.99,-15.5342648099,-134.140168167,Category05,0.208463047478,-25.1580221773,2017.53206696
b'Kingjames',1481675884.42,89.1610877511,98.2849371821,Category01,2.0552761896,21.5304905422,6595.47709916
b'Eleese',1455418169.17,-73.1139010319,-87.7640821649,Category04,0.0275002027079,-28.9948956393,6641.34407515
b'Antoninette',1481950207.69,79.5271806806,-27.6099090535,Category00,2.38869001332,25.8885866256,6833.63437305
b'Burklee',1471234849.44,-0.61574614526,106.138150912,Category06,3.01987897549,-0.886982379143,7439.96242978
b'Saira',1453884002.36,32.3201770705,72.7115698728,Category04,0.529260714292,-10.0858036437,4437.38895422
b'Ryon',1458517375.82,35.2278077734,-177.324743159,Category00,0.831037665305,-1.18608525606,3861.58087639
b'Jessye',1451806615.4,68.9384953252,-63.7021483496,Category02,0.0834634465167,14.9702276703,5829.25754796
b'Ivana',1451690401.11,72.1469478344,80.5081454871,Category06,0.944667707686,11.901852645,3838.48856131
b'Takisa',1469385145.27,23.4944145494,178.316348006,Category05,3.47908220471,-20.1906231923,2247.5551407
b'Dariyana',1461564208.11,11.1856513196,69.3870557134,Category00,1.22504799389,-19.0650618256,2113.17104055
b'Arnob',1469766576.3,-0.80600425013,11.2578199787,Category04,0.495683912764,3.92149697685,7392.76929677
b'Shetara',1464841436.47,39.4092352131,-86.7827704624,Category04,2.47348252205,-2.5272562348,2610.56015088
b'Aishvi',1477072783.17,77.9821687416,-81.8778533915,Category07,2.43256546916,5.79668376129,6195.81660979
b'Frederich',1458123982.56,-30.419644717,34.5407776255,Category02,1.50465222029,21.9189334384,8921.25914893
b'Nellie',1465690207.63,-50.6814747494,159.444651719,Category08,2.72837223596,18.9220595212,6790.12653122
b'Hermalinda',1471889127.52,24.1222639449,-58.3593984538,Category02,3.23930396451,-16.6534287559,5927.94816921
b'Demariae',1472322618.62,-38.8004102958,107.96932195,Category06,0.345282517676,2.07097016628,4697.93173942
b'Trevi',1457839124.25,84.0884978773,168.461977761,Category08,2.95469941051,-9.83572185868,2526.85747525
b'Quienten',1470248533.63,-68.4785006661,155.173042381,Category08,2.93929236273,4.73026993932,2753.43582804
b'Ian',1477360024.25,88.036727076,-58.6253743123,Category06,0.250241695187,-27.1398121438,6224.29681826
b'Jakera',1469414969.92,-41.5665900086,-20.0188830207,Category08,1.10318847173,0.449150534823,473.55659546
b'Sonny',1481301360.5,-87.434728754,-99.9625832396,Category02,1.99478640515,-6.11716713878,8727.92401216
b'Sumiye',1469799626.7,45.5694235736,-164.49569763,Category04,1.80374571845,-29.7200358449,907.071660848
b'Hulda',1476613006.03,49.5888931111,84.3053697008,Category01,1.42254608745,-3.43506465307,1726.49110566
b'Thadius',1455223633.72,87.5338108931,-141.787567413,Category04,1.56399920675,27.9993228258,6272.55496199
b'Jaiyanna',1463517779.77,-9.76017067647,32.0878162901,Category09,0.73453912906,1.92737066624,2412.72257056
b'Shekeila',1461563775.28,76.6612348202,107.335617525,Category08,1.85869653494,11.857982358,1031.61619916
b'Ceniyah',1454386249.53,-63.6782331568,154.899676619,Category08,2.05476306369,-20.4739229785,8761.72851813
b'Annie',1452655148.29,-75.996304101,78.6857125995,Category01,1.1797620177,-11.2268313798,4555.69632561
b'Casadee',1473491889.27,39.2362547138,-11.5240004656,Category02,3.09397077295,-12.9398430051,9249.42831596
b'Anie',1477645276.21,67.7354732789,-88.1708919624,Category00,0.073735696433,-10.8369246956,5399.25637265
b'Basit',1478891333.84,-17.9457065737,41.2694813691,Category07,2.76790349255,26.2474308687,3896.15264852
b'Kamberlyn',1454479969.58,-27.3019888743,-108.900620982,Category07,0.735695770309,-23.9830131666,4084.3841403
b'Citlally',1460570179.1,-36.644283656,149.03870814,Category07,1.14447748138,-6.96138147054,7717.34088856
b'Adisen',1481731674.2,-65.6496726154,22.2814745115,Category01,1.23168511862,-5.46886605391,3451.77211517
b'Hrishi',1478388821.68,59.2264163538,-22.7449316172,Category02,2.25667001945,3.44853119278,7024.10132369
b'Sandhya',1476925044.52,-34.0655860944,5.4697760656,Category09,2.49047801848,-10.691805354,1258.0819973
b'Jeweliana',1457020817.96,20.2162996616,-132.35380176,Category00,2.63707631705,6.19136400285,4558.52044432
b'Deven',1472691217.46,55.6163761809,-170.06076138,Category07,0.242138792905,-15.931792501,4474.67722438
b'Ordell',1461306834.08,2.07793431024,-135.164213575,Category06,0.672213906329,2.72056438309,4538.0279574
b'Temia',1455691545.02,6.50132165923,161.491396348,Category04,2.91374429958,11.2898691669,1045.39003204
b'Toshika',1477749671.41,5.17609575392,-17.6162477603,Category06,0.561442439619,5.96852662609,2490.07369237
b'Moniyah',1463132582.22,-86.3315501287,100.820687376,Category01,1.09988285258,-4.54532824496,6733.85033377
b'Decorey',1452513518.06,-19.3905608828,64.6019269444,Category03,3.29883263969,-20.9906394303,9202.1988195
b'Damorion',1457394623.89,-67.3379878025,-115.153695116,Category08,3.20026649071,9.40814026473,6362.83543461
b'Masonlee',1479334506.32,-39.2034765666,86.4647435784,Category04,1.41774267211,19.111907853,8190.73637019
b'Zamil',1467708845.91,56.4274920922,-69.0286556114,Category05,1.16710361409,1.3822868528,9396.14958724
b'Shrena',1471944371.04,47.2678703559,-106.75395888,Category01,2.36736747815,4.55270645917,1460.43550683
b'Ismet',1478848632.5,-11.4047887789,-45.7023008918,Category09,3.46135946342,28.5591824014,7916.32032783
b'St',1457151445.13,-67.7940703835,116.145485822,Category05,1.71025601153,-22.47616784,8754.98636784
b'Ismaela',1469676379.36,-15.4559912194,139.2642251,Category06,1.25364284412,1.94820820584,2087.39433582
b'Loeta',1461073951.8,21.8842536106,61.6815465392,Category02,3.02052921787,-3.91128850461,8973.90781941
b'Hannabelle',1477369800.65,-10.5488016485,-163.740128174,Category05,2.41131522031,-23.1633169391,9022.6678384
b'Kasa',1458831205.92,41.5994794049,86.5602888803,Category08,2.11833753955,-16.6935754858,5030.64905686
b'Zavior',1462455893.18,66.0574139316,19.2547977917,Category05,1.65507760385,29.9262489513,8843.53781898
b'Chyanne',1453860027.74,55.4376043522,173.245908711,Category08,2.83232144252,-14.7562452677,7115.76522614
b'Dealva',1476875039.49,57.5275519837,-107.804131685,Category01,3.41485746266,24.0185488617,1733.53539208
b'Alexondria',1480731017.46,49.1598703913,-1.63106690065,Category04,0.467257398936,7.2614426743,3984.28974352
b'Domina',1453777235.81,-81.7242416795,-10.8737217153,Category09,0.279234577848,-6.07956563931,4726.64263084
b'Knightley',1465929783.71,71.9478388055,152.426937629,Category08,3.3343884271,19.6311463612,2694.34375527
b'Briele',1477765887.49,8.25390277546,38.1479727418,Category02,1.77296052663,11.6783048202,3351.04933119
b'Mads',1471371933.34,86.2322172657,162.371716297,Category07,2.59527245871,-3.96710593254,2131.24581796
b'Lakeysa',1475336474.05,-89.6549194857,-5.38533252112,Category04,2.74983158287,25.6324547079,8404.95011396
b'Keithrick',1481294964.87,-43.1939720498,160.05058044,Category01,1.51436038039,28.9914786088,1736.05580448
b'Sandrea',1471616773.82,16.6265725064,142.110331055,Category05,2.40413981803,28.4179178237,194.642307772
b'Shaylen',1476303674.9,50.8093071072,99.6678012448,Category07,2.18502882901,11.5157322221,7120.91154558
b'Li',1461635286.27,-6.5983199921,28.982703895,Category00,1.93252576029,-2.62095473842,2505.24606944
b'Jakerah',1468752320.36,-7.10902459176,39.0963687809,Category07,2.5451418687,23.7247922838,8553.36256167
b'Oneika',1471321948.81,-89.9944039465,-33.8117489387,Category02,2.13566612311,-16.3304758942,5304.1550244
b'Tikeshia',1471569883.38,29.3457799234,116.658632727,Category01,2.61349038611,4.9212822905,7360.11085416
b'Renezmee',1457087496.99,-89.013300089,-11.9086785434,Category06,2.63511761293,-0.0200625217042,8958.30653303
b'Caycen',1469022660.48,-11.7881319289,1.26740086005,Category07,2.1359902868,11.3851042627,7166.69812955
b'Eilynn',1461509779.1,-76.8888114082,48.6002339344,Category03,2.0856359522,20.6779425144,8677.18607313
b'Taimur',1459326157.97,-62.4249649277,-16.3963458199,Category04,2.59237185153,-6.43531697011,8813.13651381
b'Nakema',1468590683.2,78.1840302932,54.7305826874,Category06,1.09238974003,27.2579993574,4906.14295431
b'Nahyan',1454302037.08,10.3834542563,119.370710631,Category04,1.8343605098,2.42368243158,5557.77283762
b'Joshika',1472403027.9,-9.89941103461,47.8069567595,Category01,0.136674336666,-20.9248584501,808.664792416
b'Iralene',1476204748.0,-63.7886942434,-177.040363043,Category06,2.60855527874,2.16097955202,4894.10570206
b'Tris',1477378026.31,-31.8997281428,130.613138716,Category07,0.35992610422,-13.4152622311,6868.66824637
b'Mynia',1474072840.48,14.0154296477,-173.611002066,Category03,0.278163939657,16.8135449171,9726.1893513
b'Keela',1468817247.94,-45.2723484418,152.445994513,Category00,1.53142725803,-7.90258792185,7852.55274808
b'Seidon',1458145073.46,36.4219491397,-147.096726853,Category08,3.25236423659,-19.5469194838,525.847221099
b'Dakarii',1471002406.46,14.4105702456,-97.9923926987,Category09,1.88262061467,7.11066915315,3326.71089595
b'Princeston',1473585351.65,-38.973343623,10.9333327705,Category06,2.31276621389,9.57075057561,750.131421464
b'Cadejah',1479553956.76,76.6973634432,-100.182768775,Category02,1.4845547733,-17.677813681,1388.88643731
b'Renard',1478883508.67,-87.0116805684,69.146435523,Category07,2.11485463123,-24.5453574671,3348.52553511
b'Jamaicia',1465608810.59,62.0246104733,4.24063471743,Category08,1.32334167886,12.5269069457,2096.3762373
b'Jaline',1473081393.91,-62.4723958995,160.840600975,Category01,1.18611548698,-28.6882204,7004.08583793
b'Kambreigh',1464685158.1,2.71937017673,-146.950243598,Category02,1.64992492669,-29.8355176336,7734.61999807
b'Mourad',1475371033.07,54.5025242056,-166.075567891,Category05,1.6473066741,-23.0027936135,2737.4321887
b'Meilich',1462553904.67,22.2220072921,149.86046214,Category04,0.511607626055,4.28298771639,7054.26015083
b'Takyia',1462116310.33,83.223847655,-152.433539518,Category01,1.9966905116,7.99580083197,4738.37718329
b'Kimiyah',1469705800.14,-29.5643265984,-146.422468215,Category06,0.444865063438,29.9522274709,4750.46945656
b'Bettejane',1472537066.44,-2.60693124616,-85.7686265027,Category05,1.23587613049,-3.73412644133,4634.05326361
b'Ferlin',1457616469.14,74.7630412189,107.494344883,Category03,0.706405307753,-0.415971387963,8525.94091114
b'Nitisha',1476839785.71,31.082874301,22.0315030697,Category09,1.02875065602,-13.250186155,3955.16330373
b'Madalee',1455808712.74,-50.5193764277,133.080592887,Category00,1.49358752061,-0.603974766327,3066.3353808
b'Maksymilian',1460357492.13,-74.2119989604,172.479313853,Category08,1.68212014688,12.8224344549,2023.58959259
b'Leslei',1461446819.02,-58.7729711957,-20.5514730082,Category02,0.207737367569,-0.842326030679,8307.11418437
b'Sakariya',1478694853.12,49.9136993029,-19.5964047903,Category09,2.06805403748,-27.4791742753,6776.72402008
b'Saphia',1461090292.38,-5.06462817646,0.191638734246,Category04,2.2184390243,13.0732022751,1053.15415311
b'Yonis',1461545371.66,55.3704525082,-99.1623297562,Category00,0.779917034843,-15.6402206903,7075.0425905
b'Raahim',1453254808.95,54.6626833739,165.930876263,Category05,1.98903246575,-25.277291631,4573.43207385
b'Liiam',1456057472.43,-51.3631364728,29.137115492,Category07,1.63210695383,15.802085157,2403.87881488
b'Wanda',1482199521.11,31.2566661365,-129.685601951,Category05,3.47587256258,-2.35768614943,631.930098222
b'Raland',1466072681.35,23.20847571,-31.1844946902,Category04,3.38327800838,-21.917635441,6215.50995147
b'Santosha',1478344597.71,39.2054007237,46.6934932895,Category01,2.2761926312,1.96955521592,7146.65006692
b'Cyerra',1474411765.04,-43.330307237,123.172444572,Category07,2.79832443842,24.3284568385,2497.37878379
b'Seydina',1469129237.05,-37.6311662894,68.8628245036,Category02,2.24451010289,-27.9338021243,6500.25238629
b'Tajai',1452326751.94,72.1961333797,148.719279137,Category09,0.572764659669,-3.48499865899,5204.72729542
b'Quintonio',1455149463.21,65.1964841703,147.618828885,Category02,2.44342678828,23.5711716982,7480.43295161
b'Annabellelee',1476969305.03,-74.9096693538,-148.260816732,Category07,1.61491877312,-8.77742611312,672.980915337
b'Jojuan',1475859491.08,79.0895214112,-160.349719532,Category08,2.47832842075,26.321499149,4975.9338383
b'Trayshon',1466962649.99,9.64281929362,111.526557568,Category04,2.90533421307,-8.51740773551,993.705336237
b'Abbylynn',1480393290.92,59.2497073244,18.7713435759,Category03,0.737441878212,4.27779979447,383.534544259
b'Renalda',1453885936.93,-46.4542549144,153.240027356,Category07,2.80246336464,-14.8781188643,9500.15460849
b'Ordis',1462942910.93,48.013964325,-68.1278577515,Category08,0.544401330897,-23.5165449673,1932.15882233
b'Maiki',1466603970.94,-61.0083234661,169.559891991,Category02,0.0751153590964,-16.5602436862,2375.72664373
b'Aubryelle',1464134436.94,-85.4790771575,-74.8279995964,Category04,2.29339314161,-7.33894145887,1955.21742584
b'Chelli',1453289363.8,87.9542229313,-143.398875508,Category03,2.72955313158,-5.71871794562,5290.27486643
b'Llesenia',1481146898.13,-81.9849071255,78.5656664215,Category08,0.401506560724,0.169803843487,2599.57811235
b'Ariunna',1460081302.97,23.7613173928,-42.5991667002,Category06,0.760427143854,9.20998664371,5800.49391314
b'Kornelia',1459785876.47,36.051394722,-53.8769749917,Category05,1.80512269515,-5.86864365179,9256.8830045
b'Dayro',1464852925.02,-88.9150103591,-172.772755891,Category02,2.98405198189,27.6469709569,1950.2825508
b'Helmut',1458785993.03,-62.423887182,34.3474962851,Category08,2.3873378548,-28.2854491078,3145.28266582
b'Abbagail',1468761017.02,-14.8414202088,95.379072651,Category05,3.49308985124,-20.6484819878,1407.13347109
b'Mcneal',1471694431.37,56.9976072169,169.456884126,Category00,3.45918094091,-18.980095409,288.88734107
b'Fotis',1460934391.03,-82.4443983127,-30.0938144659,Category05,0.850468015893,-8.15926593841,976.60968781
b'Iraida',1464054652.57,-11.0727655567,87.2987073403,Category07,1.16300060149,16.8195864729,2505.8893731
b'Yumara',1475268065.77,23.7803922943,-57.4954314783,Category02,0.0150230151766,-26.0818142435,5219.96017602
b'Layanie',1467025139.36,-67.3540402151,133.164553748,Category08,2.26717841017,-16.2262916714,5063.78783053
b'Promisse',1457636629.22,-63.6016542878,108.88604424,Category05,2.62757740284,-23.0638020423,515.498778787
b'Eilany',1468130240.74,75.5186864522,3.89753291527,Category00,1.80994183536,10.5583126219,497.603769818
b'Rhanda',1474869155.11,-36.1620590608,22.3740599641,Category06,2.04682645907,12.3910835482,3525.68342088
b'Ruhani',1471924400.78,-47.4424856652,-151.466154306,Category08,0.173365412223,-9.70647558447,6602.84214608
b'Denico',1478105569.9,24.0469014699,-114.045573186,Category00,1.87532570844,7.84622164274,5724.8529393
b'Tyse',1476423474.94,-51.9713072347,-69.3842524777,Category05,1.41777726374,-21.3849770016,5182.1012252
b'Jemya',1482043313.4,75.4754526109,-133.78171886,Category06,2.01788030125,2.0917527197,2082.50078652
b'Gecenia',1476342489.59,53.2627439282,128.900606791,Category07,1.57535772973,-18.7307902974,4670.69940019
b'Demetrica',1471413054.08,64.6028754398,-85.6785012835,Category09,0.164857512097,-5.88476348422,5898.07615819
b'Sukhjot',1481099524.24,-53.3978936417,41.0382952996,Category09,1.87519334437,3.91765946185,9670.96863327
b'Belzora',1456617743.89,-36.5817638853,80.3796860831,Category05,2.62752318002,21.6950329012,7536.97183926
b'Abriela',1471811405.81,-37.9820828687,129.668659682,Category09,0.505114084455,-7.89589586679,7442.37145216
b'Bamma',1479729913.26,1.40323292121,-134.490465384,Category03,1.6548357243,-0.415678677698,3319.46221389
b'Ixzel',1475722985.75,-24.2360345325,127.210831202,Category04,1.88912999049,-14.4399882977,2556.85328484
b'Benancio',1481215780.57,20.8467823552,30.7635757696,Category04,2.51394466805,-24.2629518192,6596.09168794
b'Aquileo',1479726182.99,-37.2307442923,88.830719514,Category03,0.513557502755,-11.751551395,4658.08740832
b'Dejun',1477470361.04,-74.5894636525,-154.995152263,Category04,3.09796758448,11.1880459405,3966.30066104
b'Demitrios',1466182819.93,-27.486308687,176.611277081,Category05,3.44693366748,25.6038090011,1462.52328233
b'Matyson',1473249658.36,-20.3062265217,-22.3540064821,Category05,1.58403368649,-22.7650347073,3691.14564338
b'Emaria',1466048675.98,-62.0289528472,-61.9555952341,Category04,2.8476069214,10.3918791146,1883.66245858
b'Calisa',1476131668.78,70.7471325222,-105.961705245,Category09,2.81477847785,-7.16228763136,178.376641011
b'Kashaun',1455369782.23,-65.1425053031,136.167621503,Category04,1.32364126163,4.63560774945,3602.86284336
b'Zhana',1466567098.21,82.0413443115,-132.748352663,Category02,1.40354787078,3.81403731923,3509.0974675
b'Dainan',1480363854.23,-4.75322709454,-87.4762414049,Category02,2.509229881,-22.4291584277,7129.32432253
b'Geraine',1478024671.33,-2.26073915542,-137.196078212,Category05,0.597426690219,-20.8587776557,5820.33757815
b'Corri',1472087636.98,67.0683608764,-147.518336054,Category04,2.8332021576,22.2229791948,6473.23608476
b'Marquan',1482273187.02,89.5469855353,176.861989052,Category02,0.530279833915,24.1250449739,9577.70409118
b'Tyreace',1458487846.61,-49.2528468348,164.823859817,Category02,2.22428530794,-25.8934276548,9409.3539804
b'Abdurahmon',1477182149.19,-51.5451284336,114.328109257,Category01,3.13006845557,21.5859166832,5919.32381742
b'Sesilia',1479884979.7,-19.0135894413,144.575039839,Category02,1.94488884039,28.3813110404,663.948127287
b'Josaia',1456310884.98,31.8331254188,-22.5127507592,Category04,1.15450182646,-5.65435551999,6939.91164811
b'Shandreika',1477166177.48,39.8691188641,-31.0676899605,Category03,0.915851626055,-7.92614572007,867.708708073
b'Ryston',1459416227.75,-31.0267944663,-143.970207287,Category03,0.863976293928,-26.180460086,1955.00585262
b'Dolly',1462322319.82,-40.1210091467,-37.5100730196,Category07,1.45545902953,-22.5239590621,1971.15698905
b'Hawwaa',1479715695.2,16.4397372122,88.0550531108,Category05,1.55185964344,26.8045112187,2081.77637861
b'Devette',1455313640.61,63.5971820805,142.685883836,Category06,1.3487467264,-10.6542552356,7674.51591982
b'Ignatz',1475235300.03,-15.1139041707,-70.6192802251,Category09,2.80707970669,2.54804425818,3423.41564808
b'Audel',1482639838.38,-28.6354828523,111.48418032,Category06,2.09517046788,-1.26532113062,4575.22680099
b'Poncho',1461899420.92,-45.7564742194,53.7111898899,Category08,2.96954059723,27.7567783556,1814.41259976
b'Bun',1452490243.41,-2.1714563902,59.9467042697,Category07,3.26632834758,-22.8341201742,3173.10810783
b'Srah',1482308900.38,24.181547422,115.872521985,Category01,0.879329507034,14.4949381553,6895.08024936
b'Takima',1470981924.08,72.3583040681,11.0062441907,Category06,1.0720159861,4.32197049569,9767.88725743
b'Brina',1474846222.86,35.1606620012,-161.052480529,Category03,1.16029170393,-2.05942454406,8084.18416373
b'Kiziah',1452481504.08,50.1131051186,27.7053089654,Category01,2.8407803791,18.2443829143,1692.03435322
b'Delayni',1476098473.06,-60.9858533889,-32.8327620856,Category02,3.15629917154,-0.313195869107,174.58572193
b'Filsan',1482962699.72,62.0187783182,75.0595625036,Category03,1.19102592765,-23.4243429753,4606.46053942
b'Tumika',1482063868.38,65.9007212527,-22.1975626611,Category08,3.48909965512,21.2005255228,6543.18341878
b'Lacheryl',1456420570.21,-86.4457903883,67.5704946093,Category08,0.541985196237,4.25352345172,5769.84323546
b'Aarnavi',1481375474.96,-11.1108532128,-168.731536394,Category08,0.450885587165,-5.04887827176,686.784907663
b'Jasibe',1476877059.21,-18.0197017432,152.096018797,Category08,0.630902741971,25.1848497998,5611.43270051
b'Lakeithia',1469480982.96,55.8465852837,153.034030529,Category01,1.76767036639,-6.24857584569,3063.14129375
b'Kalie',1459388729.22,77.1370101445,-141.372299526,Category01,1.97572227199,-13.1649851724,6463.52723357
b'Loveaya',1478377835.29,-58.2779133143,-169.685444952,Category05,1.69207509501,18.4576992369,4017.67417909
b'Maggen',1476436010.83,9.23873547481,8.94165098273,Category07,0.533569975145,-14.1432688441,5075.41368841
b'Coston',1468194461.02,52.90241423,-78.7997653921,Category06,2.54880169244,-25.3514181918,4777.50880174
b'Reiden',1464633206.07,76.7722697736,20.0569941842,Category05,0.805743796863,-5.87625293244,444.902821063
b'Torrel',1466041605.64,-28.8601497269,-107.077081232,Category03,1.88012379569,-26.7377889764,723.990410274
b'Abdulmajid',1470893996.66,54.2470218905,-101.804760292,Category01,0.721730995257,10.5312217024,9630.15717212
b'Rechard',1461738566.46,-8.5747738019,121.336495643,Category01,1.38908183803,25.2032226666,5879.10746647
b'Rodnie',1459745093.4,-28.9654393335,96.5692750369,Category08,1.33363308545,19.237528063,3051.03249109
b'Allionna',1482086689.75,-83.7121476559,77.6200803627,Category09,2.79844258535,-27.8939195354,5604.73683624
b'Delane',1458903332.14,-2.11950420344,136.484259723,Category03,1.4127325582,-13.2063279349,2480.82609652
b'Ardelia',1461052233.85,22.6057295836,109.514690976,Category00,1.64520674753,-25.4528309041,5428.26968751
b'Darrielle',1480867972.77,30.1239564744,148.415448765,Category02,2.32635354995,-18.3171552774,8473.70924468
b'Skilah',1463313771.68,68.5179300269,157.320598376,Category09,1.21393343391,-14.4384433295,945.57477882
b'Adiline',1459936278.0,64.1701418395,129.980657639,Category07,2.99087665474,-7.78162008786,8111.62241663
b'Montoria',1469031149.57,88.8567305056,-94.3879354146,Category07,0.539232677248,28.458502098,8644.55322715
b'Cynthi',1464020425.85,5.97881624333,26.9097931714,Category03,0.682198737666,5.40458344941,5595.4654577
b'Hartsell',1478555715.18,72.9730592282,-157.748406013,Category05,0.803907371145,26.4100778694,1007.79984653
b'Tijuana',1458686196.79,-21.9877465958,-152.705301519,Category02,2.39594128948,15.3692315448,354.568786742
b'Nickalous',1475274925.54,-6.30491885503,17.9694192675,Category00,2.42161382925,18.8454303804,4624.12662622
b'Maline',1458747990.64,-71.9702986002,-2.18747877858,Category01,0.328918778494,1.28366473136,9186.56439951
b'Brandonray',1470063513.14,-57.6358768106,-161.486300843,Category07,0.0473260887709,11.1142002853,3914.94143464
b'Kalem',1470730769.39,-33.519484184,99.1747138718,Category09,1.22046937404,17.2058733212,8279.90086265
b'Lajuane',1473390255.18,61.9781363278,-99.9834437023,Category06,2.33476554166,23.0583938145,8586.15209844
b'Burford',1477382678.15,-72.5793089838,19.489451969,Category02,1.68578160326,-3.19891720414,3739.15708533
b'Kealon',1471812299.96,-40.1196578385,106.007273883,Category00,1.79654265662,21.6175678959,4066.79264017
b'Daegen',1477656577.08,-40.7114057221,-151.705150387,Category04,2.03872050049,-20.7459505869,5181.21269912
b'Donyel',1476942549.26,-49.2724654736,164.240730705,Category03,1.59871287542,25.5377548785,4792.89935358
b'Karnel',1458693060.24,-28.5266423519,-179.192927972,Category02,1.0602852215,-6.42076706066,4649.90309579
b'Mahd',1459537813.42,-53.688303312,-26.6075691607,Category05,1.75136948429,-18.1911938773,801.924459643
b'Mark',1454872387.7,-55.0590831009,115.253874669,Category09,0.480279482613,-13.3398480809,4284.59010253
b'Devanta',1476878255.71,58.5449485541,94.9606227697,Category06,0.0406412135871,27.7817043241,9976.25392044
b'Kassondra',1476430394.91,-82.2180414248,-1.76281119343,Category08,2.70673437459,27.5144804982,2770.95747987
b'Shanegua',1476253504.71,-21.3521606076,-120.99049701,Category06,2.30574668675,20.2343591621,7730.40033683
